Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude
2024-01-18,15:04:17,"""CNR6391789""",Completed,"""CID6067884""",Premier Sedan,"Karol Bagh, New Delhi, India","Inderlok, New Delhi, India",8.2,24.2,,,,,,,724.0,4.61,4.9,4.6,Uber Wallet,28.6539198,77.191078,,
2024-02-06,09:35:49,"""CNR8457951""",Completed,"""CID5642523""",Go Mini,"MG Road, New Delhi, India","Lok Kalyan Marg, New Delhi, India",14.1,42.3,,,,,,,1144.0,13.63,4.3,3.3,UPI,,,28.5973513,77.2110967
2024-07-11,09:39:12,"""CNR2726535""",Completed,"""CID6658044""",Premier Sedan,"Ghitorni Village, New Delhi, India","Welcome, New Delhi, India",4.1,40.3,,,,,,,466.0,45.88,4.1,4.7,UPI,28.4931214,77.1424868,,
2024-06-24,23:41:10,"""CNR4118479""",Completed,"""CID1043783""",Go Mini,"Sikanderpur, New Delhi, India","Lok Kalyan Marg, New Delhi, India",13.5,28.3,,,,,,,393.0,11.49,4.3,4.9,UPI,,,28.5973513,77.2110967
2024-02-07,17:46:06,"""CNR6268430""",Completed,"""CID9194397""",Go Mini,"Sushant Lok, New Delhi, India","Greater Noida, New Delhi, India",4.0,39.3,,,,,,,711.0,30.42,4.5,3.8,UPI,,,,
2024-07-19,05:33:28,"""CNR5911105""",Completed,"""CID2802311""",Go Sedan,"Tughlakabad, New Delhi, India","Ashok Park Main, New Delhi, India",10.0,28.6,,,,,,,235.0,24.94,3.8,3.9,Cash,,,,
2024-01-03,17:07:53,"""CNR3073484""",Completed,"""CID5161097""",Auto,"Jahangirpuri, New Delhi, India","Nirman Vihar, New Delhi, India",4.0,17.4,,,,,,,243.0,38.84,4.1,4.3,UPI,28.6964486,77.1842968,,
2024-03-02,09:02:40,"""CNR6197282""",Completed,"""CID1268404""",Go Sedan,"Samaypur Badli, New Delhi, India","Sarojini Nagar, New Delhi, India",11.8,30.7,,,,,,,451.0,3.1,4.7,4.3,UPI,,,28.575817,77.1980786
2024-02-21,19:49:24,"""CNR3982309""",Completed,"""CID1173808""",Auto,"Rajiv Chowk, New Delhi, India","Ghitorni Village, New Delhi, India",8.1,44.6,,,,,,,135.0,40.37,4.2,4.7,UPI,28.6314022,77.2193791,,
2024-11-09,10:05:00,"""CNR3611613""",Completed,"""CID1502159""",Go Sedan,"Sohna Road, New Delhi, India","Moolchand, New Delhi, India",12.7,43.0,,,,,,,771.0,16.79,4.6,4.3,UPI,,,28.566845,77.2355685
2024-09-14,22:23:55,"""CNR9785044""",Completed,"""CID3961502""",Auto,"New Delhi Railway Station, New Delhi, India","Vishwavidyalaya, New Delhi, India",3.2,20.0,,,,,,,521.0,32.58,4.3,4.6,Credit Card,,,28.6899842,77.2197295
2024-12-01,11:12:26,"""CNR4856928""",Completed,"""CID2426119""",Premier Sedan,"Narsinghpur, New Delhi, India","Ambience Mall, New Delhi, India",12.9,43.0,,,,,,,387.0,37.76,3.8,5.0,Cash,,,28.5412453,77.1551082
2024-02-01,18:14:15,"""CNR1715471""",Completed,"""CID3951788""",Auto,"Vidhan Sabha, New Delhi, India","Keshav Puram, New Delhi, India",10.9,40.7,,,,,,,202.0,13.38,4.4,4.5,Cash,,,,
2024-12-18,18:17:31,"""CNR6811839""",Completed,"""CID9465874""",Go Mini,"Sohna Road, New Delhi, India","Gurgaon Sector 56, New Delhi, India",9.1,18.5,,,,,,,167.0,21.5,4.6,3.8,UPI,,,,
2024-10-18,07:53:22,"""CNR4328481""",Completed,"""CID3013588""",Go Sedan,"Jhilmil, New Delhi, India","Ambience Mall, New Delhi, India",5.3,19.5,,,,,,,989.0,39.38,3.8,4.9,Credit Card,28.6687247,77.313243,28.5412453,77.1551082
2024-01-13,10:32:20,"""CNR9315745""",Completed,"""CID7225187""",Go Sedan,"Saidulajab, New Delhi, India","Ghitorni, New Delhi, India",13.7,16.3,,,,,,,760.0,31.47,4.3,4.5,Uber Wallet,,,,
2024-08-22,13:16:24,"""CNR8129468""",Completed,"""CID8014283""",Bike,"Mundka, New Delhi, India","Rajouri Garden, New Delhi, India",14.3,29.0,,,,,,,546.0,18.38,4.5,5.0,UPI,,,28.6503246,77.1209907
2024-11-06,07:21:12,"""CNR2648374""",Completed,"""CID8458666""",Auto,"Indraprastha, New Delhi, India","Old Gurgaon, New Delhi, India",3.8,38.6,,,,,,,409.0,34.74,4.7,4.6,UPI,28.6009714,77.2536432,28.5338779,77.0899285
2024-03-15,16:06:54,"""CNR2904715""",Completed,"""CID4581194""",Go Mini,"Maidan Garhi, New Delhi, India","Indraprastha, New Delhi, India",7.4,17.9,,,,,,,86.0,31.26,4.3,4.2,UPI,,,28.6009714,77.2536432
2024-06-11,23:29:43,"""CNR7976239""",Completed,"""CID1245186""",Auto,"India Gate, New Delhi, India","Jor Bagh, New Delhi, India",7.6,16.4,,,,,,,357.0,18.75,4.1,4.9,UPI,,,28.5865094,77.2125273
2024-03-11,20:27:32,"""CNR5399663""",Completed,"""CID4137942""",Go Mini,"Jama Masjid, New Delhi, India","Netaji Subhash Place, New Delhi, India",2.7,22.8,,,,,,,779.0,45.58,4.3,3.8,Cash,28.595544,77.1213161,,
2024-08-27,10:29:16,"""CNR9467823""",Completed,"""CID5743894""",Go Mini,"Moti Nagar, New Delhi, India","Noida Extension, New Delhi, India",14.5,28.2,,,,,,,320.0,28.2,3.6,4.3,UPI,28.5794125,77.1877951,,
2024-10-06,18:38:02,"""CNR4562995""",Completed,"""CID4090239""",Go Sedan,"Jasola, New Delhi, India","Aya Nagar, New Delhi, India",7.1,37.5,,,,,,,931.0,34.89,4.6,4.2,Uber Wallet,,,28.471209,77.1289138
2024-01-12,04:50:00,"""CNR9270270""",Completed,"""CID9878475""",Go Sedan,"Samaypur Badli, New Delhi, India","Welcome, New Delhi, India",13.3,42.8,,,,,,,71.0,36.54,4.9,4.5,Cash,,,,
2024-06-14,21:54:16,"""CNR6887131""",Completed,"""CID6306191""",Auto,"Rohini, New Delhi, India","Sarai Kale Khan, New Delhi, India",12.3,44.3,,,,,,,61.0,19.21,4.1,4.1,Cash,28.7194361,77.0672351,,
2024-02-21,20:06:14,"""CNR8737488""",Completed,"""CID5452073""",Auto,"Ashok Park Main, New Delhi, India","Gurgaon Railway Station, New Delhi, India",5.9,40.3,,,,,,,161.0,39.27,4.9,4.8,Debit Card,,,,
2024-02-17,02:26:09,"""CNR3836342""",Completed,"""CID2245129""",Premier Sedan,"Shahdara, New Delhi, India","Inderlok, New Delhi, India",12.9,16.3,,,,,,,496.0,6.98,4.2,4.5,Uber Wallet,28.6816931,77.3281381,,
2024-05-26,04:00:38,"""CNR6848364""",Completed,"""CID9853153""",eBike,"Ashok Park Main, New Delhi, India","Inderlok, New Delhi, India",2.7,35.2,,,,,,,427.0,37.53,3.7,4.0,Cash,,,,
2024-09-26,03:16:25,"""CNR6611782""",Completed,"""CID9336011""",Premier Sedan,"Sarai Kale Khan, New Delhi, India","Sultanpur, New Delhi, India",7.3,31.0,,,,,,,576.0,5.52,4.4,3.3,Cash,,,28.4985863,77.1594085
2024-03-13,07:19:10,"""CNR2098616""",Completed,"""CID6973646""",Auto,"Rohini East, New Delhi, India","Rithala, New Delhi, India",5.6,36.8,,,,,,,368.0,37.74,4.5,4.4,UPI,,,,
2024-12-12,16:10:44,"""CNR8910576""",Completed,"""CID6904931""",Go Sedan,"Mandi House, New Delhi, India","Sushant Lok, New Delhi, India",4.0,29.5,,,,,,,332.0,35.64,4.3,3.7,Cash,28.6255149,77.2341926,,
2024-09-09,19:11:10,"""CNR2654766""",Completed,"""CID4644572""",Bike,"Botanical Garden, New Delhi, India","Jahangirpuri, New Delhi, India",12.9,21.2,,,,,,,197.0,36.56,3.8,4.3,Cash,,,28.6964486,77.1842968
2024-03-14,01:59:15,"""CNR5052159""",Completed,"""CID1934406""",Premier Sedan,"IMT Manesar, New Delhi, India","Sushant Lok, New Delhi, India",6.7,39.9,,,,,,,158.0,29.52,4.7,4.7,UPI,,,,
2024-01-09,16:35:49,"""CNR3886736""",Completed,"""CID4166754""",Premier Sedan,"Cyber Hub, New Delhi, India","Subhash Chowk, New Delhi, India",3.2,21.9,,,,,,,972.0,48.81,3.3,3.7,UPI,,,,
2024-07-30,21:36:49,"""CNR9525078""",Completed,"""CID8730871""",Auto,"Moolchand, New Delhi, India","Narsinghpur, New Delhi, India",14.4,39.2,,,,,,,422.0,16.28,4.2,4.6,Cash,28.566845,77.2355685,,
2024-10-23,07:46:44,"""CNR9612129""",Completed,"""CID1640261""",Auto,"Shastri Nagar, New Delhi, India","Welcome, New Delhi, India",14.4,19.2,,,,,,,390.0,34.32,3.6,4.1,UPI,,,,
2024-10-16,12:11:26,"""CNR5663227""",Completed,"""CID7061694""",Auto,"Azadpur, New Delhi, India","Golf Course Road, New Delhi, India",6.5,28.1,,,,,,,425.0,38.11,4.1,4.2,Cash,,,,
2024-06-21,19:10:28,"""CNR1529349""",Completed,"""CID4866032""",Premier Sedan,"Nehru Place, New Delhi, India","Badshahpur, New Delhi, India",9.7,36.0,,,,,,,379.0,29.55,4.3,4.3,Credit Card,,,,
2024-09-11,01:41:23,"""CNR5729271""",Completed,"""CID4147041""",Auto,"Bahadurgarh, New Delhi, India","Rohini West, New Delhi, India",12.9,29.0,,,,,,,193.0,24.09,4.6,4.6,UPI,,,28.7194201,77.1096302
2024-03-14,16:19:39,"""CNR7818449""",Completed,"""CID5563142""",Auto,"Rajiv Nagar, New Delhi, India","Panipat, New Delhi, India",3.3,37.1,,,,,,,343.0,19.51,4.5,4.2,Uber Wallet,,,,
2024-10-29,12:22:58,"""CNR9862741""",Completed,"""CID7804019""",eBike,"Kadarpur, New Delhi, India","Ashram, New Delhi, India",8.3,15.0,,,,,,,353.0,41.46,4.4,4.9,Credit Card,,,28.6392436,77.2085787
2024-11-08,19:21:59,"""CNR5835777""",Completed,"""CID8514888""",Go Sedan,"Indirapuram, New Delhi, India","Tughlakabad, New Delhi, India",12.0,32.3,,,,,,,796.0,8.85,3.9,4.7,Cash,,,28.5134295,77.2426602
2024-01-01,16:22:04,"""CNR4251366""",Completed,"""CID4436460""",Uber XL,"New Colony, New Delhi, India","Saidulajab, New Delhi, India",2.8,26.0,,,,,,,434.0,23.23,4.3,4.2,Credit Card,,,,
2024-06-28,09:54:17,"""CNR5324184""",Completed,"""CID9029761""",Auto,"Pulbangash, New Delhi, India","Pitampura, New Delhi, India",8.4,31.7,,,,,,,873.0,17.81,4.5,3.0,Cash,,,28.690109,77.1343765
2024-04-16,15:30:58,"""CNR5425852""",Completed,"""CID3443772""",Bike,"Bhikaji Cama Place, New Delhi, India","Khan Market, New Delhi, India",9.3,40.0,,,,,,,915.0,43.15,3.6,4.4,UPI,28.5702618,77.1878709,,
2024-08-08,20:18:46,"""CNR1561154""",Completed,"""CID2995295""",Auto,"Uttam Nagar, New Delhi, India","Dwarka Sector 21, New Delhi, India",2.4,41.7,,,,,,,469.0,30.52,4.8,4.8,Cash,,,28.5696878,77.0643221
2024-08-15,22:42:22,"""CNR2421051""",Completed,"""CID8289853""",Go Mini,"Khan Market, New Delhi, India","Kashmere Gate ISBT, New Delhi, India",7.6,40.9,,,,,,,203.0,19.34,4.7,4.9,UPI,,,,
2024-03-19,08:32:01,"""CNR5418044""",Completed,"""CID6201627""",Premier Sedan,"Huda City Centre, New Delhi, India","GTB Nagar, New Delhi, India",11.6,22.5,,,,,,,896.0,7.77,4.1,4.2,Cash,,,,
2024-03-22,14:00:39,"""CNR1909138""",Completed,"""CID1224846""",Go Mini,"Paharganj, New Delhi, India","Saket, New Delhi, India",2.9,19.1,,,,,,,242.0,37.81,3.8,4.8,Debit Card,28.6337722,77.216499,28.5234897,77.209631
2024-04-10,16:00:19,"""CNR8748752""",Completed,"""CID2386182""",Go Mini,"Lok Kalyan Marg, New Delhi, India","Nehru Place, New Delhi, India",12.4,23.9,,,,,,,462.0,48.38,4.0,3.2,Debit Card,28.5973513,77.2110967,28.5480268,77.2534172
2024-07-11,00:10:39,"""CNR1579558""",Completed,"""CID4989556""",Go Sedan,"Madipur, New Delhi, India","Gurgaon Railway Station, New Delhi, India",10.8,34.3,,,,,,,130.0,31.21,4.2,4.6,UPI,,,,
2024-04-23,20:19:53,"""CNR3330859""",Completed,"""CID8651158""",Go Sedan,"Arjangarh, New Delhi, India","Punjabi Bagh, New Delhi, India",9.5,35.8,,,,,,,230.0,18.1,4.5,4.6,Debit Card,28.4787294,77.1209508,,
2024-10-20,10:03:32,"""CNR9830723""",Completed,"""CID6353532""",Go Sedan,"IGNOU Road, New Delhi, India","MG Road, New Delhi, India",8.4,40.2,,,,,,,1069.0,30.51,4.2,3.9,Cash,,,28.4915171,77.1433001
2024-06-15,16:17:36,"""CNR6466327""",Completed,"""CID9428734""",Auto,"Tis Hazari, New Delhi, India","Rohini East, New Delhi, India",11.7,41.1,,,,,,,825.0,25.04,4.3,4.2,UPI,,,,
2024-12-12,17:38:25,"""CNR9742975""",Completed,"""CID3968443""",Go Mini,"Model Town, New Delhi, India","Rajouri Garden, New Delhi, India",3.3,39.3,,,,,,,63.0,32.65,5.0,3.8,UPI,,,28.6503246,77.1209907
2024-01-08,13:41:50,"""CNR2807586""",Completed,"""CID8611417""",Go Sedan,"Madipur, New Delhi, India","Saket A Block, New Delhi, India",3.8,30.9,,,,,,,230.0,15.09,4.2,4.5,UPI,,,,
2024-04-21,21:01:41,"""CNR6186358""",Completed,"""CID9659970""",Bike,"Peeragarhi, New Delhi, India","Adarsh Nagar, New Delhi, India",4.1,29.2,,,,,,,603.0,19.44,4.2,4.9,Cash,,,28.6306394,77.1804675
2024-11-12,10:19:37,"""CNR6255473""",Completed,"""CID6644449""",Auto,"IMT Manesar, New Delhi, India","Mehrauli, New Delhi, India",11.7,44.7,,,,,,,255.0,25.6,3.9,4.4,UPI,,,28.4915171,77.1433001
2024-11-22,22:28:38,"""CNR4615247""",Completed,"""CID1705603""",Auto,"Rohini West, New Delhi, India","Cyber Hub, New Delhi, India",11.3,27.2,,,,,,,280.0,11.98,3.3,4.9,Uber Wallet,28.7194201,77.1096302,,
2024-11-28,21:12:04,"""CNR1427237""",Completed,"""CID2403387""",Go Sedan,"Jama Masjid, New Delhi, India","Tughlakabad, New Delhi, India",13.7,39.2,,,,,,,95.0,13.53,3.3,3.1,Credit Card,,,28.5134295,77.2426602
2024-08-29,14:31:35,"""CNR3778655""",Completed,"""CID3615258""",Premier Sedan,"Punjabi Bagh, New Delhi, India","Raj Nagar Extension, New Delhi, India",11.1,31.0,,,,,,,246.0,16.26,5.0,4.9,UPI,28.669427,77.1280011,,
2024-01-29,11:56:09,"""CNR7121298""",Completed,"""CID4243976""",Go Sedan,"IMT Manesar, New Delhi, India","Shahdara, New Delhi, India",4.9,33.1,,,,,,,72.0,7.53,4.3,4.8,Cash,,,28.6816931,77.3281381
2024-05-19,19:39:16,"""CNR2761306""",Completed,"""CID2506719""",Auto,"Udyog Vihar Phase 4, New Delhi, India","Chanakyapuri, New Delhi, India",9.7,39.0,,,,,,,1660.0,31.35,4.3,4.6,Cash,,,28.5946775,77.1885212
2024-11-08,11:19:18,"""CNR2017709""",Completed,"""CID3179475""",Go Sedan,"DLF Phase 3, New Delhi, India","Panchsheel Park, New Delhi, India",2.9,44.8,,,,,,,636.0,30.76,3.8,4.8,UPI,,,,
2024-02-29,16:12:38,"""CNR3503451""",Completed,"""CID2471985""",Auto,"Ambience Mall, New Delhi, India","Faridabad Sector 15, New Delhi, India",3.4,39.0,,,,,,,391.0,39.19,4.1,4.5,Uber Wallet,,,,
2024-12-29,18:22:12,"""CNR2180778""",Completed,"""CID9921047""",Go Mini,"Saket A Block, New Delhi, India","Peeragarhi, New Delhi, India",11.4,18.3,,,,,,,88.0,28.96,3.3,4.9,Debit Card,,,,
2024-01-24,14:30:49,"""CNR1706823""",Completed,"""CID8937099""",Premier Sedan,"Gurgaon Sector 29, New Delhi, India","Madipur, New Delhi, India",4.9,39.3,,,,,,,259.0,21.6,4.4,4.9,UPI,28.5337309,77.089943,,
2024-04-26,20:33:42,"""CNR5593192""",Completed,"""CID3117692""",Premier Sedan,"Ashok Park Main, New Delhi, India","Dwarka Sector 21, New Delhi, India",12.1,22.0,,,,,,,815.0,6.4,4.3,4.9,UPI,,,28.5696878,77.0643221
2024-03-17,22:10:47,"""CNR7122473""",Completed,"""CID2713770""",Go Mini,"Moolchand, New Delhi, India","Dilshad Garden, New Delhi, India",13.4,34.5,,,,,,,777.0,33.74,4.3,3.3,Cash,28.566845,77.2355685,28.6816931,77.3281381
2024-05-18,16:29:05,"""CNR4455496""",Completed,"""CID5120399""",eBike,"Noida Extension, New Delhi, India","Vatika Chowk, New Delhi, India",10.5,34.5,,,,,,,170.0,47.58,4.3,4.7,Cash,,,,
2024-06-07,16:22:24,"""CNR4933488""",Completed,"""CID8852348""",eBike,"IMT Manesar, New Delhi, India","Lajpat Nagar, New Delhi, India",8.9,30.7,,,,,,,841.0,47.53,4.8,4.9,Debit Card,,,28.5737083,77.258017
2024-11-01,09:37:53,"""CNR5003932""",Completed,"""CID8624455""",Auto,"Chanakyapuri, New Delhi, India","DLF City Court, New Delhi, India",8.7,32.9,,,,,,,108.0,4.26,4.7,4.3,UPI,28.5946775,77.1885212,,
2024-06-27,21:01:18,"""CNR4728158""",Completed,"""CID7190702""",Bike,"Bahadurgarh, New Delhi, India","Shahdara, New Delhi, India",2.4,31.5,,,,,,,488.0,39.57,4.6,4.8,Credit Card,,,28.6816931,77.3281381
2024-12-06,20:16:15,"""CNR3720008""",Completed,"""CID5688793""",Bike,"Badarpur, New Delhi, India","Pulbangash, New Delhi, India",8.7,29.9,,,,,,,368.0,48.2,4.3,4.6,UPI,,,,
2024-07-15,15:01:57,"""CNR6482009""",Completed,"""CID7804471""",Go Mini,"Jhilmil, New Delhi, India","Jor Bagh, New Delhi, India",12.6,19.8,,,,,,,333.0,12.35,4.6,4.3,Credit Card,,,,
2024-08-05,18:42:40,"""CNR5866097""",Completed,"""CID5234190""",Auto,"Inderlok, New Delhi, India","Bhikaji Cama Place, New Delhi, India",8.5,21.3,,,,,,,900.0,44.08,4.2,3.7,UPI,,,28.5702618,77.1878709
2024-10-04,14:30:28,"""CNR3821986""",Completed,"""CID4019434""",Go Mini,"Pitampura, New Delhi, India","Nirman Vihar, New Delhi, India",14.7,26.5,,,,,,,822.0,17.76,4.5,4.1,Credit Card,28.690109,77.1343765,,
2024-11-20,11:15:09,"""CNR3804761""",Completed,"""CID7411663""",Auto,"Netaji Subhash Place, New Delhi, India","Mandi House, New Delhi, India",14.0,35.2,,,,,,,993.0,32.41,4.1,4.1,UPI,,,28.6255149,77.2341926
2024-03-25,22:55:00,"""CNR6756257""",Completed,"""CID6768381""",Auto,"Mundka, New Delhi, India","DLF Phase 3, New Delhi, India",12.7,22.4,,,,,,,380.0,7.71,4.6,4.6,Cash,,,,
2024-09-21,15:09:08,"""CNR2748541""",Completed,"""CID5528488""",Premier Sedan,"Dilshad Garden, New Delhi, India","Vatika Chowk, New Delhi, India",10.7,26.0,,,,,,,2488.0,8.7,4.7,4.1,Cash,,,,
2024-04-22,20:15:31,"""CNR4280839""",Completed,"""CID5842201""",Go Mini,"Punjabi Bagh, New Delhi, India","Delhi Gate, New Delhi, India",14.5,24.7,,,,,,,905.0,12.49,4.1,4.3,UPI,,,,
2024-06-21,21:29:22,"""CNR4299975""",Completed,"""CID4858532""",Go Mini,"Badshahpur, New Delhi, India","Paharganj, New Delhi, India",3.5,26.1,,,,,,,339.0,21.42,4.2,3.8,Cash,,,28.6337722,77.216499
2024-03-28,19:00:41,"""CNR3672260""",Completed,"""CID5607344""",Go Mini,"Mansarovar Park, New Delhi, India","Lok Kalyan Marg, New Delhi, India",11.3,17.5,,,,,,,154.0,26.58,4.0,3.1,Credit Card,,,,
2024-05-07,08:37:20,"""CNR5615098""",Completed,"""CID9138225""",Bike,"Sadar Bazar Gurgaon, New Delhi, India","Manesar, New Delhi, India",3.2,21.5,,,,,,,746.0,11.11,4.4,4.5,UPI,,,,
2024-12-27,18:13:17,"""CNR6673056""",Completed,"""CID6164261""",eBike,"Kadarpur, New Delhi, India","Udyog Vihar Phase 4, New Delhi, India",12.4,20.8,,,,,,,313.0,7.75,4.1,3.7,Cash,,,,
2024-03-19,16:45:34,"""CNR5858003""",Completed,"""CID3763839""",Go Sedan,"Rajiv Chowk, New Delhi, India","Tilak Nagar, New Delhi, India",7.5,35.2,,,,,,,983.0,18.49,4.0,3.7,UPI,28.6314022,77.2193791,,
2024-07-22,21:48:05,"""CNR2599311""",Completed,"""CID9922006""",Go Mini,"Vidhan Sabha, New Delhi, India","DLF Phase 3, New Delhi, India",9.6,25.8,,,,,,,133.0,20.05,4.6,4.7,Uber Wallet,,,,
2024-06-19,13:11:11,"""CNR8659384""",Completed,"""CID8115265""",Go Sedan,"Bhiwadi, New Delhi, India","Udyog Vihar, New Delhi, India",8.1,17.6,,,,,,,516.0,12.15,4.4,4.6,Credit Card,,,28.559546,77.0564501
2024-01-04,22:55:26,"""CNR8275294""",Completed,"""CID2170138""",Auto,"Ghitorni Village, New Delhi, India","Gurgaon Railway Station, New Delhi, India",3.0,38.5,,,,,,,350.0,34.25,3.9,4.6,Credit Card,,,,
2024-11-25,16:49:52,"""CNR6557799""",Completed,"""CID2636526""",Premier Sedan,"Chhatarpur, New Delhi, India","Vishwavidyalaya, New Delhi, India",2.3,29.5,,,,,,,161.0,47.94,5.0,4.2,UPI,28.5033155,77.1787621,,
2024-02-09,15:43:28,"""CNR9363225""",Completed,"""CID4921059""",Go Sedan,"Gurgaon Railway Station, New Delhi, India","Panchsheel Park, New Delhi, India",8.3,20.9,,,,,,,265.0,41.39,4.7,4.3,UPI,,,,
2024-11-21,13:08:16,"""CNR2456246""",Completed,"""CID9973477""",Go Sedan,"Vaishali, New Delhi, India","Nirman Vihar, New Delhi, India",4.9,26.0,,,,,,,543.0,29.37,3.5,4.1,Cash,,,,
2024-11-08,10:40:32,"""CNR1562881""",Completed,"""CID5363326""",Go Mini,"Welcome, New Delhi, India","IFFCO Chowk, New Delhi, India",11.0,37.5,,,,,,,1201.0,45.95,4.6,3.2,UPI,,,,
2024-11-24,20:38:48,"""CNR9165606""",Completed,"""CID4947495""",Auto,"Uttam Nagar, New Delhi, India","Janakpuri, New Delhi, India",4.8,39.5,,,,,,,397.0,38.48,4.2,4.8,UPI,28.6088003,77.0673956,28.6116644,77.1051654
2024-01-18,10:06:22,"""CNR4367090""",Completed,"""CID3271661""",Auto,"Rohini East, New Delhi, India","Preet Vihar, New Delhi, India",3.4,28.9,,,,,,,113.0,4.42,4.6,4.3,UPI,,,,
2024-08-15,18:09:04,"""CNR2783203""",Completed,"""CID7697755""",Premier Sedan,"Greater Noida, New Delhi, India","Chandni Chowk, New Delhi, India",11.2,42.9,,,,,,,240.0,15.57,4.5,4.5,UPI,,,,
2024-04-23,22:57:42,"""CNR6580291""",Completed,"""CID8066803""",Bike,"Kalkaji, New Delhi, India","Shastri Park, New Delhi, India",2.6,42.2,,,,,,,160.0,35.31,4.2,3.9,Uber Wallet,,,,
2024-03-15,01:53:58,"""CNR2914527""",Completed,"""CID8974773""",eBike,"Hauz Rani, New Delhi, India","Ashram, New Delhi, India",11.3,20.9,,,,,,,132.0,16.03,3.7,4.8,Debit Card,,,,
2024-06-28,18:23:17,"""CNR5387318""",Completed,"""CID5569388""",eBike,"Dilshad Garden, New Delhi, India","Inderlok, New Delhi, India",4.6,16.3,,,,,,,690.0,47.81,4.2,4.8,Cash,,,,
2024-09-27,16:03:50,"""CNR5112133""",Completed,"""CID5390291""",eBike,"Keshav Puram, New Delhi, India","Qutub Minar, New Delhi, India",7.0,33.7,,,,,,,93.0,23.97,4.3,5.0,UPI,,,,
2024-06-01,15:33:15,"""CNR7630730""",Completed,"""CID3794135""",Premier Sedan,"Lok Kalyan Marg, New Delhi, India","Karkarduma, New Delhi, India",11.7,37.7,,,,,,,460.0,22.45,4.4,4.5,Credit Card,28.5973513,77.2110967,,
2024-04-09,21:39:10,"""CNR9448049""",Completed,"""CID6037208""",Auto,"Hauz Rani, New Delhi, India","Anand Vihar ISBT, New Delhi, India",9.4,29.5,,,,,,,197.0,21.61,3.1,4.6,UPI,,,,
2024-01-25,16:22:03,"""CNR1531784""",Completed,"""CID5110948""",eBike,"Dwarka Mor, New Delhi, India","Hauz Rani, New Delhi, India",10.3,35.5,,,,,,,681.0,28.73,4.1,4.2,Debit Card,,,,
2024-01-23,07:14:32,"""CNR2631439""",Completed,"""CID7341053""",Auto,"Sarojini Nagar, New Delhi, India","Seelampur, New Delhi, India",13.4,43.5,,,,,,,116.0,39.93,5.0,3.1,Cash,,,,
2024-07-03,16:31:17,"""CNR1547647""",Completed,"""CID5722485""",Go Mini,"Pragati Maidan, New Delhi, India","Gurgaon Sector 56, New Delhi, India",2.7,23.7,,,,,,,301.0,41.09,4.2,4.2,Uber Wallet,,,,
2024-01-25,21:49:19,"""CNR5790805""",Completed,"""CID4620965""",Go Mini,"Kanhaiya Nagar, New Delhi, India","Mansarovar Park, New Delhi, India",5.4,32.2,,,,,,,807.0,15.58,4.5,5.0,Credit Card,,,,
2024-09-29,21:43:13,"""CNR5258027""",Completed,"""CID2212548""",Go Sedan,"Greater Kailash, New Delhi, India","Govindpuri, New Delhi, India",14.4,19.4,,,,,,,2452.0,46.25,4.3,4.0,Credit Card,,,28.539116,77.2642672
2024-12-27,12:04:05,"""CNR2243976""",Completed,"""CID6398206""",Auto,"Rajouri Garden, New Delhi, India","Laxmi Nagar, New Delhi, India",8.1,24.7,,,,,,,542.0,41.39,4.1,3.7,UPI,,,28.576794,77.2062778
2024-11-25,11:05:39,"""CNR7282361""",Completed,"""CID3781034""",Premier Sedan,"Jahangirpuri, New Delhi, India","Sarai Kale Khan, New Delhi, India",8.7,17.1,,,,,,,887.0,35.58,4.5,4.6,Cash,28.6964486,77.1842968,,
2024-08-05,18:28:35,"""CNR6279105""",Completed,"""CID8838566""",Go Sedan,"Madipur, New Delhi, India","Sonipat, New Delhi, India",14.3,30.3,,,,,,,646.0,7.8,5.0,4.1,Uber Wallet,,,,
2024-07-17,15:28:51,"""CNR9020409""",Completed,"""CID6741793""",Go Sedan,"Paschim Vihar, New Delhi, India","Ghitorni, New Delhi, India",8.5,30.3,,,,,,,352.0,34.96,4.0,4.3,UPI,,,,
2024-05-19,11:54:43,"""CNR3810559""",Completed,"""CID8975056""",Auto,"Rajouri Garden, New Delhi, India","Lajpat Nagar, New Delhi, India",12.8,27.2,,,,,,,339.0,32.82,4.1,4.0,Cash,,,28.5737083,77.258017
2024-11-01,19:44:48,"""CNR8957160""",Completed,"""CID3089156""",Go Mini,"Karkarduma, New Delhi, India","Udyog Vihar, New Delhi, India",12.2,21.3,,,,,,,490.0,16.51,4.3,4.3,UPI,,,,
2024-02-19,08:50:35,"""CNR4058084""",Completed,"""CID4906056""",Bike,"Jahangirpuri, New Delhi, India","Dilshad Garden, New Delhi, India",11.3,25.1,,,,,,,268.0,43.34,4.2,4.3,UPI,28.6964486,77.1842968,28.6816931,77.3281381
2024-02-04,10:34:40,"""CNR6087882""",Completed,"""CID4920482""",Auto,"Ashok Park Main, New Delhi, India","Lok Kalyan Marg, New Delhi, India",9.7,42.0,,,,,,,611.0,35.15,4.3,4.3,UPI,,,28.5973513,77.2110967
